request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"0cd85279-4536-4b3f-9056-fd4ba2ce8bf4",GET,/,"debug=true&locale=en",,302,,,,54068017932900,54068086650400,54068092173700
"40af2285-8897-44cb-abe0-c483a27e5d4b",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=492,,54068113715800,54068122704600,54072279854100
"a2fec520-2163-455d-a045-29b2b90dc1aa",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,54072389449700,54072396806900,54072398351200
"f874003d-a510-40ba-8596-2daac002c3ca",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,54072418271300,54072420969200,54072422035700
"6f99996d-472f-4939-8748-f1538aa765da",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,54072429903000,54072432148300,54072433480400
"2e39a00c-f253-4cd0-b118-3a20e8de0caf",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,54072440532000,54072442655000,54072443545800
"0c7b994b-8152-4985-9979-ae438d97c920",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,54072449530000,54072451948300,54072452932300
"88447d56-46bb-4881-8613-264023776495",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,54072459015800,54072461850600,54072462970400
"1f6e11d5-6171-47f0-a49a-4e079ec3697f",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,54072469745500,54072472263800,54072473025500
"bb9c71d9-bd50-456d-9136-f3e40b244099",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,54072478658600,54072480676600,54072481363800
"33b1403e-ef9e-470b-9ffb-64abdcd3bcd4",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,54072486670200,54072488602300,54072489350500
"76ecc2ff-1e91-4a25-8004-c0fa032deb3f",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,54072496909500,54072499190000,54072499988000
"11eb12b0-854f-4ca5-ae2b-9c8f402d610f",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,54072507749700,54072509910400,54072510806600
"4905caf6-6ae4-43ee-933a-28742e905d2f",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,54072516494600,54072518404200,54072519160900
"5a0067fd-bbb8-4e17-991b-23e1be12bccc",GET,/images/banner.png,,,200,image/png,,,54072524308400,54072526175500,54072526859200
"3b9f310b-f6af-414e-aa8c-540d26185a75",GET,/images/logo.png,,,200,image/png,,,54072542520800,54072544955600,54072545938200
"69c87801-1be8-4136-8aef-7a9cc480a657",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,54072552263400,54072554551100,54072555498700
"6f2e7ea6-8dc0-4801-896d-7acaa1a73595",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,54072564925800,54072568011000,54072569105100
"8787c37e-1e60-489e-904a-5b2f2ff207bb",GET,/images/favicon.ico,,,200,image/x-icon,,,54072577375500,54072587261700,54072588414300
"5faebcf4-0500-4ff0-9328-c1d02fe8b3fe",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=494&username=",,54072594730500,54072602652200,54074229382900
"79f55f4f-e198-4f8e-b096-c8ff062d86bd",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,54074250580500,54074252413900,54074253104600
"856f8702-964d-4abf-952e-d5181fb6be12",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,54074257649100,54074259809900,54074260571400
"d8a7d1df-37f9-4c4d-938d-9a420012dcd5",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,54074265477200,54074267245600,54074267968400
